,name,ideal_point_0,ideal_point_1,ideal_point_2,ideal_point_3,ideal_point_4,ideal_point_5,ideal_point_6,ideal_point_7,ideal_point_8,ideal_point_9,ideal_point_10,ideal_point_11,ideal_point_12,ideal_point_13,ideal_point_14,ideal_point_15,ideal_point_16,ideal_point_17,ideal_point_18,ideal_point_19,ideal_point_20,ideal_point_21,ideal_point_22,ideal_point_23,ideal_point_24,ideal_point_25,ideal_point_26,ideal_point_27,ideal_point_28,ideal_point_29
216,"6607
",0.010711907,-0.040898092,0.052811675,-0.12252739,0.07772118,-0.015728874,0.32025635,0.1263164,-0.030984635,0.033657294,-0.41459903,-0.043717157,0.0200673,0.52252305,0.06184896,0.008170519,0.0122841345,-0.05938157,-0.092750415,0.012983872,-0.33502132,-0.026942628,-6.47241e-05,0.014527662,0.07305187,0.016160816,0.04207525,-0.0051346915,-0.00075314526,-0.0513864
217,"6608
",-0.13863683,-0.20844959,-0.11138556,-0.08595315,0.5877685,0.035365086,0.68448704,0.06975731,-0.011775706,-0.07522768,0.01846689,0.07473139,-0.037864115,-0.10292813,-0.11329694,0.004539585,-0.0076666935,-0.31194773,-0.15099284,-0.03887955,0.17039344,-0.0036849298,0.09467281,-0.0062626344,0.16361174,0.024326077,0.29326907,-0.030144107,0.004655644,-0.036227502
218,"6609
",-0.097720355,-0.3094481,0.013701356,-0.09784646,-0.22577408,-0.020569652,0.19586772,0.026111612,0.2080369,-0.2901653,-0.031297226,0.03826425,-0.013368394,-0.33236733,-0.07636951,0.0103979865,-0.04829887,0.59137803,0.25344557,0.0036172855,0.17997517,-0.01243032,-0.038583275,-0.01372436,0.15192471,0.013282142,0.7744645,0.23410466,0.026945796,0.04203426
219,"6610
",-0.41805786,0.37805438,-0.18605214,0.075022645,0.16249047,-0.0012585137,-0.09537012,-0.12685749,-0.112792335,0.34771207,0.20212266,0.59190655,-0.08134289,0.0016075441,0.48217583,0.072129935,0.2996645,0.026802246,0.29722655,0.041982293,0.14283541,0.0028326188,-0.021558538,0.04710556,0.08271107,-0.016380133,0.13302664,-0.26005423,-0.1594008,-0.14524378
220,"6611
",0.6648983,-0.015856097,0.114784576,0.053791992,0.25343972,0.03794471,-0.3252236,0.014243675,-0.004918042,0.035961777,-0.073791265,0.057459626,-0.01731918,0.0010623928,0.12780578,0.16212887,0.06210744,-0.07406209,0.10942649,-0.0055128117,-0.01362402,0.027708406,0.09137401,0.0056352336,0.048380714,0.032307368,-0.16198073,0.049170498,0.0070821038,-0.059286114
221,"6613
",-0.08139009,-0.06045396,-0.010132194,-0.10592396,0.03215485,0.009672265,0.06317166,-0.032025512,0.0761226,0.03326655,0.032979783,0.1827855,-0.11513927,0.07020094,-0.07464216,0.07339639,-0.057450663,-0.22063382,-0.07981715,0.02072911,-0.048748706,-0.011041239,-0.081131436,-0.004067126,0.024576385,0.09001334,-0.004745092,0.20556742,-0.1641377,-0.07447308
222,"6617
",-0.0048446995,-0.07549081,-0.08242461,-0.20459598,0.348558,0.017482208,0.11286805,-0.051510464,-0.11924934,-0.09594277,0.030853301,0.037483715,0.02058358,-0.028898854,-0.064927354,-0.062194508,0.0058516003,0.17516956,0.3678664,-0.0035938793,0.087554656,-0.039612606,0.054310355,0.011629079,0.008212419,0.018038247,0.22511269,0.12801024,0.0044254856,-0.050790984
223,"6623
",-0.46078566,-0.022119343,-0.019883273,-0.10970202,-0.5995243,0.002135364,-0.1047316,0.118190624,-0.0804616,0.035569943,-0.15760972,0.0667047,-0.002453205,0.0054327226,0.04548385,0.024233423,0.0036418084,0.19565949,0.79536,-0.104099676,-0.11732106,0.0003358842,-0.019397933,-0.0072651166,0.05946444,0.040741988,-0.0132294595,-0.14713682,-0.030495916,-0.16049595
224,"6624
",-0.28236547,0.09196032,-0.017933303,-0.2752063,-0.3894341,0.015197815,0.017902285,0.3608887,-0.001497212,-0.070875585,-0.014872187,0.08332221,0.020907184,-0.045186248,-0.118103094,0.0949744,0.03702458,-0.391262,-0.0271145,-0.032805394,-0.121657856,-0.038613543,-0.098225944,-0.13846177,0.06055294,0.027412498,0.15114133,0.6265494,0.005695199,-0.021275235
225,"6626
",0.08268834,0.13924858,-0.4775689,-0.07591515,0.045203988,-0.012891864,-0.29620725,-0.14323427,-0.055495933,-0.3655778,0.016558928,0.0047880514,0.048866425,-0.04319193,0.014475958,0.0055064717,0.009636897,0.58181417,-0.38982034,0.039315294,-0.06397173,0.0036147772,0.09734208,-0.003125129,-0.033424493,0.07537553,-0.023105511,-0.31665567,0.014170541,-0.0038468423
226,"6627
",0.5561168,-0.114349775,-0.043396924,-0.096195176,-0.06262851,-0.009165869,0.11761531,-0.20118272,0.146186,0.0494817,-0.044116944,0.29444012,0.02957178,0.17244262,-0.043269105,0.07435268,-0.032953236,-0.0031883903,0.0046608234,-0.0232906,-0.10486889,-0.0058578537,-0.0010406486,0.01468076,0.06695065,0.024088712,0.01929719,-0.023257835,0.010638187,-0.064779386
227,"6628
",0.098809496,-0.108565375,-0.060949817,-0.23816913,-0.035150647,-0.00990924,0.033088937,0.023060225,-0.044888217,-0.0019310548,-0.539726,-0.05578677,-0.009022019,0.02411794,0.08075283,0.11367957,-0.060342584,0.024217349,0.01464535,0.01958418,-0.014423379,-0.015107843,-0.015374944,-0.0128556285,0.048978277,0.027692117,-0.30474064,0.34216318,-0.017163385,-0.035453223
228,"6630
",-0.24784626,0.006260979,0.006517597,-0.21653119,0.34539202,-0.01927336,-0.06347368,-0.025426684,-0.09263386,0.026970394,-0.4830885,0.15722284,-0.006787178,-0.016417539,-0.16474232,0.055863254,-0.10466042,0.44965056,-0.12637472,-0.036643233,-0.25722525,-0.003924567,-0.080506004,0.019945987,0.03458078,0.029385416,0.057491463,-0.120126866,-0.005892105,-0.020111902
229,"6631
",0.46467638,0.12142656,-0.09305577,-0.010555198,-0.1871516,-0.0024018039,0.599472,0.061136205,-0.08947846,0.054138657,0.076998845,0.04095215,-0.060784396,-0.04051496,0.06105169,0.10391711,-0.038276732,-0.36134037,0.14393786,-0.010839243,-0.43004087,0.016584558,-0.018636834,-0.014427158,-1.4665778,0.0012855785,0.062423166,-0.044707205,0.012077835,0.3928651
230,"6633
",-0.042954426,0.17499976,-0.09032967,-0.02925211,0.112813786,-0.010017151,0.12882723,0.12681575,-0.07483714,-0.13828683,-0.63745034,0.017150428,0.024487399,-0.0077792774,-0.015116349,0.08298317,0.044840623,-0.0055396385,0.034713537,0.00877261,0.04985123,-0.013227673,0.017496735,0.029454924,0.44084394,0.03543057,-0.022820901,-0.08119962,0.0014473114,0.017342959
231,"6634
",-0.106977195,-0.063379794,0.18041644,-0.12213443,0.39967903,-0.0028258876,-0.2193045,-0.16565454,-0.009181413,-0.066960685,-0.12916858,0.050461553,-0.0011079164,0.014222797,-0.39361483,0.056549132,-0.031316616,0.14904238,-0.18282774,0.05088961,0.2398147,-0.035399802,-0.008879423,0.029217446,0.09587588,0.08157064,0.022697099,-0.103795886,0.011708685,-0.118661314
232,"6635
",-0.029627869,-0.089664534,-0.07213215,-0.030619068,-0.6040056,0.006126986,-0.09501284,-0.33728775,-0.07366223,0.027997708,0.095199816,-0.113823585,0.000978356,-0.36025372,-0.21436399,-0.51504844,-0.04058752,-0.031825732,0.063277155,0.006904084,-0.753285,-0.0049125846,0.013793821,0.023906248,0.08111545,-0.057481702,-0.03448807,-0.10343421,0.001739736,-0.05474775
233,"6636
",-0.19152965,-0.20422825,-0.10910608,-0.5056961,0.020858467,0.018962134,0.016728789,-0.09976526,-0.050611753,0.020364346,0.016077483,-0.013000013,-0.04650251,0.0051005688,-0.035597943,-0.00881712,0.011901857,0.1002727,0.088889785,-0.016443718,-0.19367099,-0.019090062,-0.015123386,-0.0012026944,0.07140105,0.025051668,0.06110486,0.018200431,-0.0067339865,-0.004852044
234,"6638
",0.07366839,-0.054646734,-0.05748601,-0.07325065,0.2215781,0.01890363,-0.114372276,-0.022534033,-0.04520878,0.07952233,0.12151537,-0.22478512,0.027852638,0.35627636,-0.038347382,-0.06245429,-0.098399915,0.5641499,0.15425153,-0.0070441617,-0.15911621,-0.02273246,0.029864091,0.00842236,0.114119396,0.029049573,0.058860343,-0.07805839,0.0066143484,0.020452436
235,"6639
",0.050055854,0.83438545,-0.16581205,0.21467905,0.17339076,0.0045924694,0.16031167,-0.19928636,-0.08554438,0.048087925,-0.084667146,0.04163676,-0.010552395,0.01639701,-0.06329104,0.009429781,-0.013018036,0.046797436,-0.046664003,0.020196926,-0.01827863,-0.0056505133,0.030687923,0.03708264,0.06630193,0.028943732,0.057568256,-0.004131721,-0.035497744,0.03015222
236,"6640
",-0.16410998,-0.28734556,0.05753753,0.15785766,0.6014964,0.002701948,0.2720645,0.036950573,-0.122925214,0.024824161,0.046777554,0.7683689,0.012011708,-0.0020418598,0.069103286,-0.5021906,-0.052076723,0.35216963,0.0038586701,0.00713092,0.00017752369,0.006577249,0.009473183,0.06461922,0.029692683,-0.008860616,0.036613293,-0.0990944,-0.010727931,0.7586106
237,"6642
",0.002716292,-0.10414028,-0.029685425,-0.0060953447,0.6292853,-0.003948071,0.5950949,0.03567413,-0.096887656,-0.012031488,0.15852714,0.07356095,0.015432898,0.0383978,-0.08675723,0.12783752,0.020856569,1.0500147,0.3408554,0.005634138,0.04838592,0.0065229065,-0.118247055,-0.011261815,0.06738811,0.049620476,0.06814962,0.1770354,0.0022808798,0.21672803
238,"6643
",-0.10761202,-0.07007915,-0.005855062,0.042715985,0.8823801,-0.017809175,0.35192186,-0.108636074,-0.019144775,0.015274301,0.13429692,-0.0705053,0.002267817,0.3773512,-0.122089244,0.04547432,-0.02694884,0.13008064,0.125915,-0.0091827735,0.038510058,-0.013536431,-0.016052546,0.024124064,0.036261633,0.017187998,-0.0260924,-0.17621388,0.011736018,-0.030610934
239,"6645
",-0.23606633,0.1268317,0.42139488,-0.028645009,0.24378821,-0.00051016785,-0.0023539816,0.008765446,-0.0465875,-0.11261752,-0.07066981,0.17222251,0.016315455,-0.06418842,-0.014362935,0.1936608,0.01149311,-0.23677893,-0.02141487,-0.030774685,-0.042039342,-0.0012354092,0.0151459435,0.017995672,0.2160977,0.038296543,0.026693668,-0.10939961,0.07546195,0.093245655
240,"6650
",-0.21825677,-0.30421978,0.04674579,-0.09509791,0.3644052,-0.013933953,0.3656805,0.026036961,-0.047097757,0.07848172,0.087676294,0.05742043,-0.046473023,-0.13846031,-0.025074756,-0.011400291,-0.14145572,0.17060228,-0.08600692,0.035034526,-0.52294046,0.0025610006,-0.030757561,-0.192802,0.11238883,0.03408283,-0.008490871,-0.1293857,0.026229903,0.030812494
241,"6652
",-0.09558574,-0.136811,0.0997596,-0.030896189,0.14015739,0.0051623303,0.09752209,0.10392653,-0.08280587,0.013749621,0.0020188529,0.17868938,-0.0007396487,-0.13196588,-0.04110426,0.047338497,-0.1564418,0.0068133688,0.6139983,-0.27387878,-0.1471222,-0.023763178,-0.07675279,0.003847815,0.030264698,0.035610426,0.40411276,-0.19766201,0.024549535,-0.061263315
242,"6653
",-0.12651198,0.22489372,-0.347523,-0.012999725,-0.6138451,-0.011487538,-0.048456434,0.009445444,-0.31018788,0.09957283,-0.03432717,0.16043772,-0.0023673829,-0.010296718,-0.14425358,0.26634717,0.041451916,-0.1801502,0.0796201,0.020140616,-0.8329226,0.018585237,0.0206957,0.13356939,0.032573517,0.038674466,0.68655205,0.30014658,-0.04131817,0.0675289
243,"6654
",0.14674196,0.40971196,-0.0636257,-0.33345053,-0.19621682,-0.0024203272,0.15025714,-0.23348969,-0.096006036,0.04078743,0.034445062,0.15923691,0.0039805705,0.013113479,0.012634594,-0.037288908,0.05637172,0.55241966,-0.014444262,-0.008647482,-0.011058094,-0.05101033,-0.020794094,-0.009388863,0.07646223,0.04416604,0.08929366,-0.042685837,0.0024323948,-0.16570614
244,"6656
",-0.08947084,-0.097246654,0.17174283,0.2365042,-0.69823676,0.00064874557,-0.098075196,-0.027591467,0.014950606,0.046045695,0.064063646,-0.30253538,-0.05288834,0.06332844,-0.002753398,0.004553481,-0.08816361,-0.47799015,0.008498762,-0.22752394,-0.12245656,0.01304073,-0.08504609,-0.06588073,0.061328746,0.030649351,0.09596794,-0.082165316,0.0051110135,-0.053573966
245,"6658
",-0.08319935,0.7200745,-0.008247897,-0.057028312,0.06449355,-0.0050470014,0.23162618,0.12260936,-0.062217113,0.027165245,0.032230843,-0.07281467,-0.02802645,-0.0019115721,-0.12062282,0.05824727,-0.13318764,0.023704076,-0.10837993,0.066023685,0.047304228,-0.006127216,-0.008161764,0.004299106,0.060339414,-0.011282773,0.038194854,-0.036970165,-0.014247006,0.014082305
246,"6660
",-0.03825528,-1.1567029,0.04837313,-0.015284715,0.20524137,0.00955601,0.06288966,-0.034098353,-0.013687988,0.0030694227,-0.4592753,-0.86232454,-0.02092506,0.02348263,0.08818948,-0.050763693,-0.041310076,0.01835005,0.03121208,0.105539836,-0.03463269,-0.00945591,-0.07634224,0.04230638,0.37193033,0.1699632,0.03569192,0.1052456,0.021478528,-0.0049433056
247,"6664
",1.447291,0.2843122,-0.063685246,0.07159664,0.12563568,0.0058950777,0.6949284,0.0034703366,-0.029410316,-1.1140314,0.0027186733,0.00084122084,0.007434759,-0.009500708,0.6334717,0.10779804,-0.08819646,-0.25058153,-0.12441938,0.06514959,-0.020706555,0.051578514,0.0065990337,-0.02104751,0.11984652,-0.028213868,-0.020928197,0.29615304,0.017783564,-0.24399598
248,"6665
",0.091871634,-0.035340384,0.05040096,0.017100483,-0.514756,0.002744988,-0.20912746,-0.045862265,-0.07250609,0.022233283,-0.1462504,0.020655261,0.030407304,-0.02811813,-0.07855353,-0.012801628,-0.06235842,-0.0018298714,0.039970774,0.035815693,-0.3744209,0.009598342,0.043311656,-0.0012676697,0.043376278,0.013130058,0.068667494,0.007129923,0.0057184948,-0.049370565
249,"6666
",-0.02442218,-0.083662346,0.013741389,-0.18129742,0.45771024,-0.0025655965,0.028285425,0.024701163,-0.0879295,0.052818224,0.1407502,0.14365561,0.011447871,-0.06392756,-0.06396833,0.12341749,-0.009354031,-0.37867317,0.23443735,0.042353354,0.39106008,0.019965144,0.16344823,-0.0057441164,0.05483901,0.0304054,0.018620782,-0.02430949,0.03771219,-0.08628844
250,"6670
",-0.15568599,-0.0025909385,0.0371111,0.10843862,-0.045805234,0.0123588005,0.4114833,0.025758235,-0.07917391,0.046401817,-0.12036526,-0.067977466,0.0055273594,0.0012858392,-0.13538074,0.025846094,0.01784009,-0.08586782,-0.12071731,0.005364045,-0.18054916,-0.016794322,-0.235312,-0.10313438,0.08748541,0.0017585551,0.6868351,-0.21071,0.00828697,-0.04312441
251,"6671
",-0.3425478,-0.052571747,0.04786986,0.2018261,-0.17231944,0.0017446954,-0.061025083,-0.097614706,-0.3421022,0.054583445,0.16153064,-0.03320605,-0.09107006,-0.029823711,-0.25154033,0.030643634,-0.09162799,-0.07163311,0.59181833,-0.059965093,-0.08945886,0.011292255,-0.0071636396,-0.065852426,0.16362928,0.033859562,0.061864313,-0.15696257,0.07320065,-0.05349052
252,"6672
",-0.15965067,-0.4620137,0.36285713,-0.07233696,0.2508079,0.0027153639,0.06774366,0.058736257,-0.05054334,0.02413897,0.081111364,0.30285758,-0.013236206,0.17273942,-0.03962915,-0.01240971,0.006954141,0.7446722,0.051641583,0.013904868,-0.09910461,-0.029726543,0.09569148,-0.012373963,0.016144926,-0.079687834,-0.045465045,-0.25474814,0.004662779,-0.08510757
253,"6675
",-0.094788805,-0.13015832,0.06730627,-0.58266896,-0.11619548,-0.006263291,0.71968174,0.08463348,-0.0784783,0.051318903,-0.20567794,-0.124509394,-0.0017716667,0.0023267246,-0.08022518,-0.023937332,-0.22809158,-0.032371107,-0.12983839,-0.024492674,-0.4608701,0.0022107572,0.06429574,0.033464093,0.069493085,0.09894907,-0.01502711,-0.0596855,0.005264638,0.010391942
254,"6676
",-0.029657643,0.2114723,-0.046880487,0.021413814,0.31121343,0.016840613,-0.31913176,0.0713993,-0.19303502,-0.05560015,0.024388853,0.11390248,0.017768107,0.03902259,-0.10975023,0.023946414,0.14593488,-0.32840392,-3.19633e-06,0.048541047,0.0725849,0.002838277,0.07682857,-0.097476445,0.11747833,0.009674723,-0.022203436,0.6716005,0.011322984,-0.024065195
255,"6678
",-0.39105368,0.041160867,0.020760192,-0.046147726,0.11620938,0.0036448748,-0.5093011,0.023578284,1.2855133,0.017763397,0.2636948,-0.29360238,-0.0014369121,-0.07621352,-0.078719944,0.2432971,-0.05789033,-0.07126186,-0.10400098,-0.096249856,0.12979323,0.0015124995,0.008237132,0.027104808,-1.0876386,0.11268192,0.07122904,-0.34794673,0.014896353,-0.0674681
256,"6679
",0.018829446,-0.09907145,0.15417227,-0.06985291,0.15055424,0.0048117405,-0.012852361,-0.03981589,-0.6946936,0.024138894,-0.11821594,0.19822761,-0.06753633,-0.03053667,-0.065102145,-0.055519,-0.09578064,-0.00318717,-0.051336247,-0.013496236,0.3134081,-0.010930364,-0.09804356,0.022154102,-0.0717988,0.08304161,0.27288246,-0.42439348,0.019186087,-0.033167847
257,"6680
",-0.15943277,-0.15272395,-0.32088256,-0.13470025,-0.052260563,-0.018507577,-0.30245376,0.14221083,-0.21811734,0.020782204,-0.003271978,0.17040892,0.0041199466,-0.055136476,-0.05004496,0.17092115,-0.05431072,-0.47641045,0.62158567,-0.089571685,0.061713263,-0.0020362956,-0.08644318,-0.028031563,0.13323535,0.08827552,0.1014299,-0.88330525,0.030954428,-0.07177131
258,"6681
",0.09036284,-0.0068531497,-0.11217796,-0.23762673,0.025888003,0.004061491,-0.049044363,0.038075335,-0.0050334483,0.03963149,-0.100906566,0.33649015,0.036181163,-0.012966358,-0.0070988103,0.035399016,-0.10162393,0.0056024315,0.16880532,0.023415118,-0.32085338,0.011454929,-0.13018572,0.07749712,0.08408122,0.014108771,0.0033117828,-0.3320406,0.1163895,-0.12788597
259,"6682
",0.06048871,0.09630866,-0.010793357,0.0760445,-0.19876212,-0.013545738,-0.42917857,-0.010693978,-0.07607082,-0.23535179,-0.16018395,0.10218337,0.045991555,0.41934192,-0.15342826,-0.1854263,0.23662794,-0.12573063,-0.14358667,0.02527722,0.033586875,-0.048897605,-0.010411429,-0.008967635,-0.05590709,0.15629101,-0.20991415,0.36651668,0.028133105,-0.11699576
260,"6683
",-0.01441442,-0.023865256,-0.033094533,-0.091144934,-0.046121307,-0.0060428865,-0.3388009,-0.057019062,-0.14083917,0.041716047,-0.1369736,-0.088054106,0.010882918,0.4352001,-0.031231122,-0.022816068,-0.01978468,-0.010768369,0.062799506,0.004406711,0.016135978,-0.010711477,0.0041582193,5.3549074e-06,0.10064095,0.020588182,0.058625996,0.025219131,0.031283576,-0.04197471
261,"6686
",-0.19490843,-0.07616373,-0.10699565,0.00041023435,-0.27739117,0.011198094,-0.029867169,0.091683045,-0.0018608423,0.017722063,-0.2955085,-0.058597,0.019587444,0.13600823,-0.14177616,0.0055705197,-0.030314123,0.4187251,-0.0067720944,-0.019367164,-0.18961261,-0.019867346,0.019524554,-0.018232433,0.10067297,-0.8455286,0.05293338,-0.14097644,0.017193517,-0.058651954
262,"6691
",-0.017240046,-0.07570296,0.054133154,-0.10470361,0.12199852,0.003681303,0.18624282,-0.054495934,-0.08676828,-0.19104081,-0.0034366753,-0.027330967,-0.0024929882,-0.06989511,-0.013806848,0.036759242,-0.04398101,-0.07685912,0.18389125,0.1540322,-0.16443072,-0.025027862,0.065988,-0.0054281247,0.015179113,-0.18032575,-0.1877073,-0.14019176,0.011909704,0.023977349
263,"6692
",-0.10415903,-0.051344123,0.022578398,-0.2021855,-0.42321768,-0.009874103,-0.060094833,0.14454357,-0.070114635,-0.06864008,-0.015584114,0.09012786,-0.02994295,-0.018368624,0.047977213,0.07235322,0.048653454,-0.14863548,-0.0687009,-0.012775668,0.034220263,0.0015333008,0.16231108,-0.07022118,0.13430355,0.04539834,0.052212674,-0.121261574,-0.02323838,0.016790986
264,"6693
",-0.012613333,-0.015987469,-0.049220707,-0.04779612,0.013073462,-0.012783505,-0.04045196,0.021498477,0.15801801,0.023315813,0.05887378,0.016961101,-0.0011461388,-0.032664724,-0.065908514,0.01993636,0.032715842,-0.029438697,-0.04371746,-0.02037848,0.056456618,0.0048037344,-0.011780729,0.00037630883,0.03657549,-0.033095103,0.027535783,-0.07729793,-0.022878265,-0.031932376
265,"6696
",0.09893444,-0.084599316,0.45605707,-0.10539588,0.44764245,-0.009469535,-0.13722487,-0.053239986,-0.15357925,0.042350538,-0.045253914,0.06085589,0.027851425,0.16905928,-0.352759,0.14996094,-0.027071636,-0.6360131,0.048875004,-0.055178728,0.20976093,0.00031366706,-0.15592438,0.025306962,0.015725628,0.03288075,0.0675207,-0.27538648,0.024632763,-0.1355722
266,"6699
",1.6442304e-05,-3.1389604e-08,1.1904822e-13,-8.834197e-07,-6.571936e-09,5.447202e-10,-4.1747303e-09,-1.3658851e-16,-5.4785663e-15,1.4527023e-08,-1.8782819e-11,1.6812039e-05,-3.9292937e-11,-1.0828865e-08,-5.2338282e-06,3.793741e-08,2.3217438e-15,-8.264094e-06,8.147429e-12,-9.1548475e-09,1.7805497e-13,2.0286286e-06,-1.2144919e-14,-1.0705073e-10,1.04254665e-13,-3.0104277e-07,-1.8870951e-08,-2.137747e-16,1.6237744e-09,8.5287224e-13
267,"6701
",-0.04087378,-0.028749136,0.14034235,0.043145876,-0.105099685,0.027291426,-0.41257676,-0.008586596,-0.053820055,0.054001812,0.04068604,0.01633385,0.027635915,0.025797397,-0.20076102,-0.02259711,-0.015450192,-0.073693655,-0.05547219,0.022366287,0.18135974,-0.047829684,-0.009497238,0.0076245703,0.07498631,-0.19157033,0.1336932,0.004542335,-0.072618194,-0.075315975
268,"6703
",0.22440635,-0.2235966,-0.044024635,0.013266395,0.15740107,-0.0049430695,0.15068914,-0.027978824,-0.05526488,0.035958603,0.1082416,0.18208815,-0.01594822,-0.021278862,-0.12829727,-0.008706528,0.044674985,-0.043018058,-0.15228818,-0.007754494,0.009910061,0.006256104,0.0015978169,0.0318754,0.019660996,0.1626264,0.090236776,-0.0867811,0.012222479,-0.089049935
269,"6704
",0.062087405,0.50579,-0.10167065,0.029097203,-0.5712157,-0.0065227365,-0.10586845,-0.02897171,-0.10653966,0.052259192,-0.103946336,-0.15865546,-0.00083114655,-0.11608299,-0.090506315,-0.028874336,0.01848053,0.060847644,-0.006726846,-0.15726385,-0.033602,0.0056667943,0.098021455,-0.044159327,0.013671482,0.099459045,0.07866933,-0.009828921,-0.0008092837,-0.07294528
270,"6705
",-0.2101382,0.27124476,-0.09722391,-0.13389553,0.33871272,-0.009119346,-0.22348392,-0.14155972,-0.047031336,-0.044906717,0.49036178,0.10729271,0.009995553,-0.0029660668,-0.02387263,0.1617954,-0.09325478,0.23484483,-0.089628495,0.07377845,0.13877472,-0.0025032768,0.034778427,0.0045335996,0.21680662,0.065647304,0.016323881,-0.22005735,-0.008244766,0.17321621
271,"6710
",-0.06546199,-0.0042565186,-0.0934874,0.26064315,-0.3387161,-0.008433538,-0.08244378,-0.0049099945,0.16304402,0.023043819,0.18260491,0.03132194,-0.011319523,0.003194492,-0.083146684,0.0024319214,0.047579736,0.5389264,0.091766044,-0.013705401,0.31443033,-0.03429175,0.036660086,0.04517642,0.11993102,-0.1377017,0.008143434,-0.06916509,0.029444946,-0.07951969
272,"6711
",-0.024155505,-0.03653335,-0.32470345,-0.03872701,0.010259429,0.007899493,-0.5015568,0.13327643,-0.18460236,-0.034322843,0.09704362,0.22990239,-0.008532603,-0.050265297,-0.076980196,0.09818426,0.0005082625,-0.0826965,-0.06817343,0.076281495,0.05936274,0.011494353,0.08061009,0.016998002,0.07384557,0.09347968,-0.00047657182,-0.06171509,0.005010221,-0.013164269
273,"6713
",0.10142,-0.03348457,-0.018852742,-0.22664802,0.70405316,-0.017256023,-0.08583014,-0.021831706,-0.04536569,0.05279607,0.4214522,0.072720684,0.0100676,-0.03316068,-0.015055063,0.050818354,0.05267335,-0.035706617,-0.23857613,0.052415796,0.028356574,-0.006327844,-0.04125386,-0.020540789,0.02256676,0.025021328,-0.026755767,0.17621389,0.014736738,-0.10448327
274,"6714
",-0.06801443,-0.0010438737,0.002306098,-0.21890973,-0.28577268,0.019044288,-0.1518509,-0.021324946,-0.0839392,-0.03286475,-1.0144529,0.14109358,0.019182362,0.086057164,0.042026985,0.062023655,-0.12680776,-0.31471804,0.118579775,0.030514799,0.016285762,-0.0121997325,-0.035477173,0.014242007,0.025125967,0.036084406,-0.13753322,-0.25484708,-0.08222177,0.025296096
275,"6715
",-0.14657125,-0.27216995,-0.031194635,0.07603401,-0.38630366,0.020631693,0.04264847,0.19733109,-0.14180261,0.23247625,-0.06926926,0.019835655,-0.027171992,-0.018860169,-0.07505624,0.18406127,-0.044741895,-0.010324354,0.15057567,-0.02222755,0.0707083,0.025073374,0.027103916,0.13821854,-0.20599833,0.027176825,0.058874726,-0.09240201,0.02383682,0.24349687
276,"6717
",-0.0995645,-0.11739846,-0.17925946,-0.12049477,0.008931594,0.0035042155,-0.064016804,0.29354677,-0.1641471,0.042208377,-0.11395159,0.16386116,-0.028474107,-0.10523498,-0.07174102,0.0228793,-0.1430539,0.00081164984,-0.12296909,-0.0011490345,0.19017825,-0.003108881,-0.056176998,0.009337089,-0.3742287,0.06365234,0.038986973,0.26061925,0.05442488,-0.028429795
277,"6720
",-0.065575376,-0.07426789,-0.10445517,-0.18145402,0.006585816,0.023916475,-0.6389758,0.01836651,-0.18545559,-0.01591962,-0.39330074,0.14880498,-0.075793274,-0.019861475,0.10523726,0.006117045,-0.00787565,0.47739843,0.20512043,-0.08972107,-0.1814114,0.019049436,-0.042061653,-0.05761102,0.03078619,0.044879332,0.026398282,-0.48447704,0.04636819,-0.10790468
278,"6723
",-0.1682054,-0.04150031,0.08303668,-0.4124196,0.6710496,0.009793502,-0.17913058,0.06833927,-0.105611265,0.010412349,0.16484432,0.12612699,-0.018817822,-0.0043541826,-0.038494665,0.071817055,-0.0024808843,-0.02869139,0.21340232,0.009683649,-0.45361236,-0.006106471,0.033781264,0.018359706,0.1125287,0.07395013,0.06212829,-0.17913774,0.06258725,-0.07852738
279,"6727
",0.03620852,-0.22880769,-0.051512007,0.016247172,0.026244638,-0.0038655503,-0.5140544,0.021079598,-0.07219726,0.045287643,-0.3175396,-0.26114327,-0.009965661,0.32931212,-0.04160744,0.89992356,0.2445235,-0.17493999,-0.015589717,0.019439913,0.092785604,-0.013699015,-0.0034623155,0.006435189,0.3040912,0.093903415,0.36785278,0.0030625872,0.055327967,-0.039764225
280,"6731
",-0.10615022,0.91761625,0.019947467,-0.11691145,-0.110502556,-0.0036211594,-0.33790156,-0.10874016,-0.06342286,0.025387768,-0.022360621,0.0047950638,0.033021756,-0.14153427,-0.02659051,0.014225457,0.027919864,0.017968722,-0.10914377,-0.11321036,-0.75980484,0.014648505,0.0064608757,-0.0035577319,0.030872306,0.0508942,-0.034636658,-0.38639987,0.037858944,-0.043332487
281,"6733
",0.7340259,-0.043481868,-0.123831525,-0.2768059,0.023487965,-0.018419499,-0.18160176,-0.034981288,0.00046775272,0.030921897,-0.4929615,0.084341764,0.034267794,-0.035609998,-0.04107579,0.030381368,-0.12194797,0.036951814,0.11627301,0.018143343,-0.10491198,0.008175163,0.025839623,-0.011722217,0.08408335,0.03639802,-0.09350303,-0.261061,0.037797887,-0.07049633
