,name,ideal_point_0,ideal_point_1,ideal_point_2,ideal_point_3,ideal_point_4,ideal_point_5,ideal_point_6,ideal_point_7,ideal_point_8,ideal_point_9,ideal_point_10,ideal_point_11,ideal_point_12,ideal_point_13,ideal_point_14
314,"6915
",0.0030421307,-0.3564217,0.08994569,0.16073936,-0.10689745,-0.02368831,-0.017698238,-0.050279856,0.33661878,0.052297555,-0.33261892,-0.28719455,0.042378817,0.25342944,0.192067
315,"6918
",0.032482084,-0.12987985,0.02288486,0.020476298,-0.038777485,0.034441616,0.009403889,0.049821686,-0.11017183,0.00058997184,0.01717466,-0.39790952,0.07510451,0.01227871,0.4187816
316,"6930
",-1.1208066,0.028189253,-0.17340226,-0.45326757,-0.022235204,-0.003608223,0.008292322,0.09610618,0.033155937,0.060815655,-0.020204863,-0.6768701,1.0263894,-0.010059435,-0.020874158
317,"6933
",0.23227021,-0.068929814,-0.005483217,0.10693297,0.006351949,0.056659766,-0.058046512,0.08721785,1.2696671,-0.84697556,0.074119434,0.21019047,0.10207043,0.035811212,-0.24228714
318,"6935
",-0.31357184,-0.07675702,-0.12603725,0.14571363,0.21220258,0.00976534,-0.005941578,0.048568085,0.0084286425,0.03499542,-0.13152352,0.03781512,0.5083361,0.029664587,-0.34174114
319,"6936
",-0.0015404196,-0.054513127,-0.03515972,-0.0071942136,-0.017727904,0.05817425,-0.010641184,0.04164718,-0.0561827,0.049667936,-0.017526636,-0.08219765,0.11770212,0.015675977,0.48737955
320,"6937
",0.15410393,-0.06533455,0.00038922782,-0.002471008,0.020068638,0.046089843,0.00063589914,0.012690875,0.006064086,-0.021877108,0.013543641,-0.069091566,0.033758868,0.030124987,0.04738493
321,"6938
",0.13933009,0.044890568,-0.16372125,-0.017921465,-0.04085091,0.12998071,-0.034148835,0.08585058,-0.07074873,0.0268738,-0.04574193,-0.17701289,0.003563233,0.019162344,0.035643853
322,"6939
",-0.100446165,0.058855876,0.035323273,0.558872,0.07906118,0.071073614,0.015506273,0.07504321,0.1424906,-0.00883771,-0.091679886,0.11552449,-0.026939508,0.0038159187,0.042981256
323,"6942
",-0.0043642535,-0.22471559,0.16094922,0.07241871,0.0017938314,-1.288348,-0.015854854,0.08180169,-0.008980871,0.025845634,-0.0031094209,-0.5107997,-0.024173373,0.011086933,0.010242197
324,"6943
",0.27463987,-0.10705686,-0.1273628,-0.054719213,-0.008866915,0.14318915,0.11082072,0.052571848,-0.32278663,0.023297975,0.019830842,0.060781687,-0.067525096,0.04232708,-0.22467008
325,"6944
",0.239578,-0.26207623,0.07287368,-0.09766382,0.19267316,-0.0008185734,-0.019766983,-0.023566913,0.75158685,0.055602785,-0.005175539,-0.08149527,0.015714126,0.04275054,-0.15635091
326,"6947
",0.85589,-0.11720585,-0.01900379,-0.52881074,-0.014793076,-0.09399325,0.00939198,0.05929812,-0.1931377,0.053303923,0.0136174355,-0.34769788,0.10618491,0.02510545,0.10543964
327,"6948
",0.20188309,-0.06188984,0.015112402,-0.3146899,0.01867894,0.0422576,-0.0065828077,0.07063006,1.2872695,-1.1026256,0.05236716,-0.15736726,0.17526516,0.038202498,0.7497008
328,"6949
",0.41941562,0.021279003,0.43508822,-0.26514196,-0.044660177,0.07049969,0.018644333,0.0051472075,-0.07167783,0.050284684,0.019980397,-0.04331226,-0.07600759,0.025146414,0.087072745
329,"6950
",0.033535015,-0.008884076,0.013921167,0.122911625,-0.19999431,0.06485239,-0.011848366,-0.0048523345,0.60592014,-0.0011788182,-0.0038660853,-0.3443758,-1.2705966,0.0437707,-0.14410906
330,"6953
",0.43826118,-0.093865596,0.04687701,-0.011272487,0.026424518,0.057024077,0.022272633,-0.47363985,-0.1662011,0.03378191,0.037485994,-0.41601098,0.0895656,0.019367775,0.42855608
331,"6956
",0.2730058,-0.032238144,-0.067918554,-0.25845206,-0.032229293,-0.07363442,0.018829163,0.04232185,-0.09540609,0.050867043,-0.0469865,-0.22617929,0.8374999,0.011334416,-0.06072596
332,"6957
",0.9426721,-0.19843224,0.09138775,0.04972884,-1.785832,-0.11195382,-0.0013367124,-0.032679487,-0.109029904,0.041556716,-0.012895499,-0.37594995,-0.25088957,0.03186069,0.008925504
333,"6958
",0.3320478,-0.22743438,-0.028242085,0.021992804,0.01565567,0.011732528,-0.008619614,0.045574363,-0.14236799,0.03315852,0.031172086,-0.0002645007,0.037423927,0.035608094,-0.15880145
334,"6962
",-0.059640925,0.055661894,-0.021215864,-0.15669669,-0.005487587,0.01795456,-0.014926351,0.077323385,-0.14993216,0.08086176,-0.0699289,0.35051158,0.20916478,-0.055014875,-0.50666946
335,"6965
",0.2042797,-0.14388576,-0.0068887137,0.2773854,0.07880122,-0.024205323,0.031795766,0.037539415,0.05255419,0.03981979,0.03173857,0.08662085,0.17373033,-0.047324713,-0.014394387
336,"6967
",0.46618164,-0.12282813,0.0077110166,-0.29632095,0.025439657,-0.05845937,0.0042396607,0.056915894,-0.12554754,0.026808824,0.0332854,-0.81223345,0.18233076,0.022352481,-0.009696526
337,"6969
",-0.09166054,0.13761935,-0.29128823,0.104221664,-0.014095198,0.030299315,-0.015252681,0.056420006,-0.008704951,0.024976047,0.03251282,0.056301758,-0.039034877,0.037813228,-0.057148684
338,"6974
",0.044731118,-0.0057167867,0.15048094,0.08209847,0.048244156,0.078504466,0.09057975,0.0803547,-0.03857086,0.043656185,-0.03456509,-0.42700076,-0.04656938,0.042816196,0.24112841
339,"6978
",-0.23420568,-0.06795908,0.08964517,0.1400037,0.41481972,0.029624483,0.007241494,0.091669396,0.2717236,0.091605045,-0.04672339,0.08820676,-0.057224676,0.025912791,-0.11039099
340,"6979
",0.5447317,-0.1259383,0.0028150044,0.19704925,0.087255545,0.28928807,0.0121460175,-0.08172347,0.3072521,0.064051315,0.03705424,-0.52563906,-0.040874116,0.027123263,0.66426855
341,"6980
",-0.2350708,-0.21696262,-0.030327957,-0.24673755,0.0523419,-0.100928985,0.016607204,0.038468517,0.41765472,0.004061614,0.027286934,-0.5144769,1.1513598,-0.026280386,-0.24602233
342,"6982
",-0.16191089,-0.11088466,0.014650867,-0.13406606,-0.2980364,0.040362425,-0.009775395,0.06857799,0.016024014,0.01220301,-0.013021876,-0.10855437,-0.57998407,0.012258847,0.5118303
343,"6986
",0.2860174,-0.077158704,0.012694768,0.08204882,-0.43075836,-0.04265059,0.0042065443,0.084763475,-0.07034087,-0.10251052,-0.0024599424,-0.13040018,0.104534924,0.025886292,-0.06290362
344,"6987
",0.16723445,-0.55044705,-0.1023005,-0.10215114,0.044164598,0.010370608,0.027191551,0.06020516,-0.15766665,0.039566703,0.029290194,-0.16423176,0.07362306,0.023539165,0.55945426
345,"6988
",-0.022858521,-0.7251483,0.12241912,0.009023217,0.017654503,0.042316053,-0.024885451,0.064408384,0.42836004,-0.06637767,0.0008578296,-0.2910241,0.008412317,0.0030963612,0.40447262
346,"6992
",-0.31388912,0.13407475,-0.01047182,-0.5346156,-0.32393262,0.08258501,0.0009582585,0.049421042,-0.18742259,0.03983851,-0.310846,-0.020971555,-0.62956357,0.5264265,-0.0979424
347,"6993
",0.29236448,-0.1051275,0.014257026,0.08636793,-1.1366519,0.018303933,0.023328718,-0.05769307,-0.2054298,0.03906975,0.011711824,0.14017427,-0.49897754,0.021765633,0.26317483
348,"6994
",-0.07798749,0.0148324985,-0.042017985,-0.4777174,-0.0061443616,0.069874875,-0.0021900572,-0.44816238,-0.12817855,0.03795045,-0.0042479984,-0.27858368,-0.1476655,-0.024440657,0.6260361
349,"6996
",0.38376614,-0.2099492,0.009002452,-0.2730779,0.041876536,0.0866365,0.005772837,-0.39629993,0.5592905,-0.04598973,0.042818412,-0.48012084,-0.030841814,0.014715118,0.2141795
350,"6997
",-0.17775176,0.06476023,0.09059879,-0.13219734,-0.09171016,-0.044188194,-0.009454353,0.015626539,-0.06165521,0.025821319,0.0059630903,0.057436123,0.20726976,0.0025655588,0.340312
351,"7001
",0.09669995,-0.07410483,-0.0912192,-0.7793488,0.049440254,0.013720573,-0.0025020463,-0.23397955,-0.1640749,0.05084068,-0.004858573,-0.41121724,0.09883849,0.029840456,0.15073614
352,"7009
",0.16616437,0.3454353,0.0477339,-0.15797971,-1.4974031,0.08728991,-0.0067128786,0.05194933,-0.10710079,0.035483472,0.038340785,-0.3327541,-0.19859071,0.036314476,0.27896002
353,"7016
",0.12973987,-0.59225893,0.16595572,0.062733196,-0.05585757,-0.6530399,0.0013828035,0.06901319,-0.0630719,-0.008481795,-0.06779004,-0.25950032,1.148783,0.03802768,0.044817604
354,"7034
",0.6480328,-0.10375706,0.0034443778,-0.43225756,-0.025253369,-0.031771857,-0.021312814,-0.7808809,-0.56420654,0.10059356,-0.01154815,-0.37970337,0.04292135,0.030780451,0.76592463
355,"7037
",-0.056066163,-0.41095683,-0.01969886,-0.027125297,-0.019704672,-0.066581696,-0.044921618,0.067827865,0.068984106,0.032697145,0.04262062,-0.24879812,0.47411636,0.018441722,0.13900433
356,"7050
",-0.62056917,-0.58901596,0.00010477716,0.009927628,0.03616765,0.08933046,0.004967057,0.019396253,-0.14590141,-0.026800834,0.013437367,-0.068017885,0.26685223,0.02909981,-0.21880335
357,"7051
",-0.23711728,-0.25058776,-0.07149702,0.052246854,0.021441113,-0.055192728,0.007038359,0.054886848,0.004931076,0.031633344,-0.021227278,0.079386935,0.101734035,0.022608798,0.42508495
358,"7056
",-0.33030352,-0.22529066,-0.3520726,0.18880749,0.0028610388,-0.006390071,0.034994073,0.05399177,-0.5221294,0.020032113,0.0062004216,-0.014112727,0.05162647,0.037738208,-0.030104132
359,"7060
",1.1705502,-0.04689748,0.066855095,-0.9502656,-0.2742436,0.072201185,-0.00018649276,-0.1513287,-0.33017883,0.07116114,0.04000668,-0.56741357,0.47932187,-0.09759739,-0.033452425
360,"7066
",0.19567995,-0.71888345,0.13218996,-0.20738105,-0.029462622,-1.0625672,0.019343065,-0.19220583,-0.076172166,0.05926572,-0.033955626,-0.23795378,1.2353216,0.020319002,0.32302096
361,"7075
",-0.18010326,-0.063824154,-0.14346957,-0.063765556,0.020909427,0.013573364,0.03167116,-0.27021155,-0.0007428441,-0.058209002,0.032400087,-0.64025825,0.7074872,0.033456866,-0.14719218
362,"7083
",-0.00088384846,-0.09094977,-0.142822,0.0900479,-0.16016357,-0.57713777,-0.033220094,0.06571325,0.009765399,-0.031874783,0.022026658,0.11990501,0.07005253,0.041707497,0.6273681
363,"7085
",0.22230552,0.050384283,0.065840885,0.051477514,-0.030947804,-0.17398597,0.031809412,0.09600782,-0.060985893,0.04598508,0.06039182,-0.40445164,0.055027507,0.043721907,0.22667345
364,"7091
",0.10086989,-0.2607452,-0.35600054,-0.39214548,0.009847808,-0.006917848,-0.018754186,0.06325157,-0.17301866,0.057219334,-0.032455377,0.36281,0.042280532,0.023468401,0.11898779
365,"7098
",-0.061654903,0.0017416241,0.031480607,0.11211801,-0.12635222,0.07244282,-0.011288266,0.011551316,0.048849314,0.025262654,-0.011431624,0.48396668,-0.088223934,0.04199464,0.5145465
366,"7100
",-0.0029702112,-0.038849734,0.04598606,-0.12535873,-0.16623175,0.037234504,0.01600526,0.031663522,-0.1265973,0.04597183,0.026512677,-0.1482781,-0.18160596,-0.12731744,0.3252945
367,"7101
",0.25484997,-0.021864275,0.004844044,-0.15087266,0.025457092,0.00399941,0.016910747,0.03304741,-0.050225217,0.023506436,0.0050426046,0.13316837,0.3039243,0.01651561,-0.102704115
368,"7102
",0.008274081,-0.0589408,0.020197509,-0.21034132,0.018224454,0.05278476,-0.013968443,0.08181287,-0.030772759,0.06938267,-0.0050494634,0.19759046,0.115184024,0.024509326,0.017048817
369,"7104
",0.82355,0.036836624,-0.10279516,0.04453341,-0.0065993937,-0.10315961,-0.018687936,0.06257283,-0.021433126,0.04200747,0.027059827,0.15251882,0.10894964,0.034472138,-0.041197527
370,"7105
",0.87134933,-0.13324992,-0.10725076,-0.074830666,-0.0022210449,0.08228186,0.0059670256,0.051653426,0.17513616,0.21599302,-0.008444473,-0.35315144,-0.031516634,0.02374984,0.16444618
371,"7108
",-0.15497282,-0.28389996,-0.13537642,0.0031318155,0.021321705,0.03977356,-0.012639063,0.04839312,0.015946971,0.0040494953,-0.013002217,-0.52840936,0.008985988,-0.02106841,0.18828888
372,"7109
",-0.18153822,0.025385749,-0.05267265,-0.7057818,-0.07264739,-1.2905848,-0.0023952883,0.09922306,-0.12378428,0.037956767,-0.09413715,-0.053129397,0.0705222,0.007042589,-0.0067585297
373,"7111
",-0.0055853603,-0.2713096,-0.12340077,0.15138121,0.83157516,-0.16655321,-0.015509704,0.092999406,0.34340456,-0.1181435,0.08100276,-0.01705227,0.82620317,0.027129753,-0.03478177
374,"7120
",-0.34345224,0.039267257,-0.47640422,0.091407456,-0.02078085,-0.21847764,0.0050700307,0.047821127,0.018211795,0.06950071,0.00990893,-0.22152202,0.1575974,0.017935107,-0.5928259
375,"7121
",-0.06331262,0.00086916104,-0.05230664,-0.5065679,0.10094977,0.036756415,-0.014556833,0.006604035,0.010755077,-0.035610512,0.019804629,-0.10407988,0.040860284,0.028409284,0.85409635
376,"7122
",0.17513832,-0.011596015,-0.008247792,-0.015448017,0.9690152,0.08388321,0.018176438,-0.020594051,0.2553013,-0.23198524,-0.044541642,-0.035482466,0.008114788,0.01368478,0.031765595
377,"7124
",0.055295512,-0.16801669,0.06948292,-0.11389404,0.7279209,0.019257354,0.004989949,0.03716319,-0.03001899,0.047577254,0.043581083,0.052306842,0.41089678,0.053392075,-0.18049516
378,"7125
",0.35990077,-0.6408121,0.026502583,0.045441,-0.038168766,-0.042410772,-0.020495212,-0.034222987,-0.117740765,0.058586925,0.101398945,0.030658364,0.03502786,-0.016050266,0.88617146
379,"7127
",-0.23844323,-0.094679266,-0.032271266,0.14693584,-0.18362753,0.042417005,0.012713584,0.0568647,0.61060804,-0.12926334,0.41696408,-0.017165702,0.03368055,0.09717663,-0.74893415
380,"7128
",0.15286864,-0.09465081,0.0066601,0.020725941,0.47785336,0.09228715,0.009806629,0.02815518,0.23998566,0.019850869,0.06349023,-0.57104075,-0.07866731,-0.025558019,-0.08297528
381,"7133
",-0.10993959,-0.058390733,-0.25344074,0.102350965,-0.027346216,-0.007478302,-0.0012909141,-0.007880877,-0.19981742,0.029239794,-0.17929526,-0.16060257,-0.043436393,0.04730445,-0.04550508
382,"7136
",0.22913632,-0.02848081,-0.009783632,-0.12444182,-1.5174569,0.038969576,0.027135372,0.0030765114,-0.14420307,0.01992449,-0.078307666,-0.59454066,-0.11843301,0.05119918,0.114429526
383,"7140
",-0.092164755,0.20351362,0.10700512,-0.26179937,-0.013390127,0.029925361,-0.011012971,0.05529784,-0.16063567,0.051127713,-0.019492753,0.1455148,-0.033563327,-0.009407698,0.3903128
384,"7141
",0.3960945,0.054592103,0.057687834,0.28114235,-0.9076905,0.105317004,0.055956554,-0.55974984,0.51245004,0.02014267,0.025516558,0.06852246,-0.11572811,0.015198996,0.4507133
385,"7150
",0.026852269,-0.3027037,-0.06120127,0.090706035,0.7030882,-0.058574386,0.030053755,-0.008280358,-0.23143214,0.10849131,0.072371006,0.06090468,-0.71354294,-0.0065248464,-0.12799126
386,"7152
",0.4325265,-0.21231592,0.09263655,-0.5235244,0.010366292,0.062281433,0.0089783,0.0418987,-0.058124255,0.03333026,-0.003480353,-0.20784031,-0.00090639084,0.011526925,0.678522
387,"7164
",-0.019114643,0.039572645,0.022890946,0.018743092,0.04830347,0.060040906,0.010077839,0.03238129,1.1740803,-0.011697594,0.046394244,-0.0050496743,-0.008313505,0.008410942,-0.0051087006
388,"7167
",-0.14414173,-0.061846476,-0.07005357,-1.0824142,1.5917226,0.019576542,-0.017377477,-0.3100271,0.27360305,0.04488286,0.008720194,-0.14586507,0.0045922855,0.032941446,-0.14566581
389,"7172
",-0.090439975,-0.0088177305,0.02150958,0.07593563,-0.086801454,-0.07813776,-0.01200935,0.06635518,-0.02686889,0.055359937,-0.049273144,0.073592745,0.19902891,0.019047383,0.4797906
390,"7175
",-0.4915765,-0.029942911,-0.40888628,0.06461402,0.010302014,0.088246554,0.018439151,0.118791394,0.112992674,0.0046556625,-0.18872243,0.0856294,0.12052852,0.033816297,-0.31006545
391,"7182
",0.48362043,-0.18469408,-0.08245671,-0.16876614,-0.01846559,0.062423866,-0.011673042,-0.54790497,-0.06498201,0.20553479,-0.030958664,-0.5595334,-0.023470279,0.03956436,-0.30334285
392,"7186
",0.2480173,-0.048865527,0.33718365,-0.02976344,0.9395928,0.116724685,-0.02695816,-0.005017881,0.37617975,-0.087822564,0.06490201,-0.065803654,0.033816066,0.010702847,-0.10241433
393,"7187
",0.19746344,-0.27203947,0.013043611,0.08238996,-0.0055210865,0.087851316,-0.001052256,-0.05143717,0.55933553,0.04497535,0.046961725,-0.020632068,-0.013986399,0.016352365,-0.06682805
394,"7192
",0.1888606,-0.5514352,0.002200607,-0.065188125,-0.008407211,0.055646654,-0.01229758,0.05104955,-0.052772544,0.024996793,-0.0033025695,-0.092230015,0.015560095,0.0038221572,0.2252681
395,"7193
",0.3569248,0.21950603,0.069457166,-1.2121103,0.057489373,0.10482225,0.041444227,0.016531138,-0.23693575,0.09912893,0.11099931,-0.13303411,-0.09575926,-0.045713075,0.12748943
396,"7201
",-0.14655392,0.003380436,-0.023741532,-0.7442785,-0.022135967,0.0509689,-0.010669958,0.0072764903,-0.09405772,0.040762857,0.030732796,-0.10513779,0.056854308,-0.0068832277,-0.025191935
397,"7203
",0.094293095,-0.18465997,0.044641193,-0.31799808,0.043109704,-1.0160304,-0.015285114,-0.029360982,-0.14277156,0.055600382,0.047274917,-0.049729247,0.08282124,0.009782181,0.13176821
398,"7204
",-0.045347072,-0.20419139,-0.024711246,-0.21553318,0.0887317,-1.5905671,-0.010120206,-0.16723424,-0.3590788,0.051092956,0.013316742,-0.18705323,0.41484627,-0.040650524,0.38708767
399,"7205
",0.21688205,-0.6514959,-0.00029150592,0.08757841,1.1173077,-0.007045633,0.022729263,-0.04568756,-0.18657868,0.03447647,0.006622281,0.14848103,-0.034146417,0.0011406366,-0.024132837
400,"7209
",-0.0024270767,-0.055604555,-0.013023896,-0.17128345,0.025155934,0.085012205,-0.011358541,-0.016150026,0.059367236,0.04043147,0.004089877,0.1903488,-0.11815109,0.024204325,-0.018816147
401,"7214
",-0.38005814,-0.02782229,-0.0060173003,0.0809402,-0.078846455,0.008156891,0.01562573,0.04474166,-0.006627033,0.038998283,0.035651702,0.16591296,0.08819117,0.015290665,-0.15254764
402,"7225
",-0.095634915,-0.2738857,0.041107163,0.17211944,0.048087373,0.021192173,-0.0019973053,-0.0024771031,0.39211145,0.05064393,0.053392176,-0.16117367,0.16104364,0.030352443,0.15586747
403,"7226
",-0.24838021,-0.006278293,-0.12592751,0.1274069,0.012647789,-0.13717698,0.009435249,0.06252144,-0.06380392,0.029149156,-0.07072986,0.11829619,0.07084421,0.037654284,0.12737188
404,"7229
",-0.1634497,-0.2058659,-0.46986777,-0.15581556,0.069619544,-0.12123782,-0.034572147,0.0560621,-0.08111789,0.062835105,0.09545745,0.019651745,0.68407106,0.034341954,-0.0975053
405,"7230
",-0.07752009,0.020674478,0.016232967,0.002308294,0.03372694,0.08158637,-0.009182446,0.0070611644,0.020368878,0.02396548,0.023413096,0.06298047,0.013421494,0.036093555,-0.1804803
406,"7235
",-0.15873994,0.47760248,-0.009937275,0.045035608,0.0062494306,-0.00020415403,-0.021671696,0.030451223,0.40769184,0.008305799,0.022415014,-0.10784998,0.5229362,0.01848635,-0.29895177
407,"7237
",0.15122639,-0.070924416,0.05079701,0.03201963,0.2739168,0.04938786,0.015143423,-0.015305244,0.20920628,0.04845634,0.010762616,-0.49973893,0.044733394,-0.001368168,-0.09722803
408,"7238
",-0.007034078,-0.09273671,-0.0061456948,0.24665082,0.139487,0.11969307,-0.009066975,-0.28501606,0.84037393,0.017300606,-0.044167247,-0.2046822,-0.001762239,0.0007545305,0.3636003
409,"7239
",-0.050747853,-0.045712024,-0.09287947,-0.5016341,0.022409538,0.08242365,-0.0037878342,0.062570274,0.0010382001,0.028772091,0.019817747,-0.5428248,-0.076599434,0.024882397,0.72120446
410,"7242
",0.14646238,-0.58442825,-0.01260467,-0.044283476,-0.0064342543,-0.053044148,0.004892427,0.047058996,-0.2304912,0.034366302,0.008207962,0.0057868245,0.04030319,0.030996384,0.40292346
411,"7247
",0.13066176,-0.06728661,0.058524247,0.068317994,0.037539747,-0.25192317,-0.0027770787,0.07648257,-0.13009939,-0.16110088,0.07149562,0.12724498,0.14380488,0.023768593,-0.1236698
412,"7250
",0.36285618,-0.06260482,0.0020171134,-0.23678403,0.029860545,-0.055086035,-0.0040839054,0.009203387,-0.37169787,0.052598238,0.009249087,0.081144944,-0.0238705,0.019861773,0.36823052
413,"7262
",0.5496824,-0.13107176,-0.09944008,0.10483772,0.015891466,0.074291475,0.021385143,0.045294296,-0.0778683,0.047674138,0.08076118,-0.07709149,0.02563148,-0.09554715,0.5693725
414,"7265
",0.05635001,-0.122501925,-0.038530834,-0.014481275,-0.091264196,-0.046458114,-0.017902711,-0.061545994,-0.019194035,0.039052505,-0.10728095,0.14720953,0.24440774,0.021558614,0.11374602
415,"7268
",-0.17971604,-0.0488845,-0.06203847,0.127227,-0.15708372,0.073862754,0.15371327,0.11165413,-0.08523617,-0.024326935,0.019607455,0.13294673,-0.011512234,0.06665842,-0.13107763
416,"7270
",0.0197217,-0.049159355,-0.3112766,-0.08500533,-1.375617,-0.04572628,0.040563487,0.035952643,-0.13915576,0.040430933,-0.12551637,-0.14601423,-0.5502247,-0.082666345,0.019468155
417,"7274
",0.24704015,-0.28253037,-0.32041174,-0.9946748,0.034356352,-0.059104208,-0.017300136,0.055667315,-0.16317679,0.07895314,-0.05981274,-0.29168922,0.17356797,0.03905412,0.119784445
418,"7275
",-0.28230944,-0.07490585,-0.04523992,0.095007,-0.007270444,-0.12095111,-0.012008569,0.029462788,-0.025997372,0.0041099293,0.0055284663,-0.1844442,1.0076278,0.03981995,-0.022231463
419,"7276
",-0.10246706,-0.049269438,-0.04131817,-0.052482206,-0.25863153,0.052749805,-0.007029114,0.067911185,-0.013049633,0.047469478,-0.00035168952,0.0423724,-0.27810362,0.033740904,0.13525525
420,"7283
",-0.38737842,-0.08738567,-0.020894755,0.08270953,0.14481427,-0.5612688,0.013393864,0.03568449,0.76718086,0.024041992,-0.049027115,0.035513535,0.02840324,0.019907802,-0.17849776
421,"7287
",0.1362135,-0.12578936,0.020427251,-0.13235316,-1.4150208,-0.020551601,-0.009754077,-1.3442131,-0.1308811,0.06097387,0.012886899,-0.394243,-0.019451166,-0.007724716,0.21767029
422,"7288
",0.2897251,-0.24091752,-0.02896813,0.14029457,-0.036549363,0.028878644,-0.0012892775,-0.19478482,-0.16221112,0.23912288,0.16885951,-0.2947082,-0.060874857,0.050114192,0.2558895
423,"7289
",0.016296199,0.019455085,-0.106739834,-0.020056756,0.07917408,0.110529914,-0.021251895,0.0760378,0.37770388,0.013372325,0.026988616,0.13142176,0.120587714,0.050804656,-0.12449339
424,"7290
",-0.13127312,0.12793672,0.08689364,-0.103874706,0.74075496,0.08049137,0.005598867,-0.033761892,-0.22766288,0.0205456,-0.031918097,0.017309938,0.041587073,0.007256593,-0.210371
425,"7294
",-0.030042497,0.010816433,0.07443258,0.032251302,0.0048444755,0.007646791,0.0013042841,0.024788592,0.034266856,-0.0013764385,-0.004082727,-0.049075138,-0.014643076,0.034353863,0.1306343
426,"7295
",0.055030815,-0.22496444,0.1830857,0.046995405,0.14406975,0.20000406,-0.011824073,-0.11104745,-0.92677593,0.030669915,-0.0053105317,0.065899596,-0.11590901,-0.013205879,0.15426892
427,"7303
",-0.15514535,0.06590625,-0.22553226,-0.9254893,-0.031548727,-0.5502628,-0.019638313,0.029234909,0.09903533,-0.043055505,-0.009042572,-0.7679982,0.49320808,0.019556124,0.28596163
428,"7308
",-0.23453848,-0.1609148,0.00029505065,0.19152045,-0.09435915,-0.05973318,0.047197822,-0.07605738,0.032836195,-0.12187328,-0.04370328,0.33809048,0.2011316,-0.56717795,0.45028916
429,"7309
",0.21074879,-0.04985297,0.025188481,-0.021113474,-0.042364676,0.05745357,-0.033273816,0.08611911,-0.09669383,0.048000943,0.012517383,-0.0006056936,-0.05850468,0.0073774722,0.6094963
430,"7320
",0.053042408,-0.10100394,0.030881347,-0.081779964,0.0051267403,0.015403735,0.029460654,0.036822632,-0.5575735,0.05822233,-0.022084255,-0.24279591,-0.036044054,0.043788154,0.1102665
431,"7321
",0.024372082,-0.027893582,0.021422777,-0.016873864,-0.053799663,0.0049002827,-0.025071535,0.030803084,-0.06834806,0.033111405,-0.034227956,0.02639889,0.009993895,0.034170836,0.07107247
432,"7322
",-0.32928637,-0.032846183,0.027564405,0.8067983,0.0022402506,0.051598694,-0.42460194,0.05318941,1.3181411,0.028196337,0.06261038,-0.012036989,-0.0012020938,-0.08730722,-0.11027151
433,"7324
",0.26867953,-0.0563402,-0.06490614,-0.2204112,0.051306956,0.09266562,0.0053818985,0.02580233,-1.1053202,0.016820312,0.061311066,-0.3638594,-0.009537687,0.050977852,0.09544238
434,"7325
",0.548203,-0.059110757,-0.1515741,0.011708591,-0.009017797,0.04281281,-0.00072802353,0.024854809,-0.011856477,0.037258476,0.13848704,-0.76320463,-0.0069374596,0.009398206,-0.015153794
435,"7326
",-0.047067117,-0.056201056,-0.053913694,-0.03154433,-0.08910452,0.029634062,-0.010057631,-0.0966051,-0.030196024,0.053155545,-0.0031961612,-0.24623872,0.13332734,0.020506412,0.17108554
436,"7327
",-0.017291334,0.030281618,-0.012719419,0.0981809,-0.024782853,0.0023551465,-0.01146534,0.057827324,-0.025104549,0.02756376,0.028744033,0.115814984,-0.17953306,0.053828873,0.23453042
437,"7331
",0.3585032,-0.09908093,-0.084708445,0.05334171,0.07739416,-0.19848788,-0.03948156,0.084906615,-0.037328817,-0.35155255,0.037606455,-0.069481045,0.013171746,0.050950732,-0.1328154
438,"7336
",-0.038154073,0.021369616,-0.06323718,-0.59829277,-0.12397613,-0.07281702,-0.012419174,0.029774645,0.15386651,-0.019382937,0.038939126,-0.054128118,0.6916996,0.027703075,-0.2053488
439,"7337
",0.8380756,-0.014407791,0.15710427,0.21666986,0.0072446815,0.097697206,-0.045009762,0.077700436,-0.036552664,0.03465798,-0.0147102075,-0.038869455,0.025389053,0.028073296,-0.3528832
440,"7338
",0.1260358,-0.25881815,-0.043944586,-0.008077782,-0.06143318,-0.009268767,0.021696199,-0.026872737,-0.19169359,0.019218797,0.09136878,-0.07532285,-0.06762719,0.033248298,0.71359277
441,"7340
",-0.11652058,-0.27866623,-0.62481004,-0.09521179,0.06326363,-0.022261634,-0.0060441373,0.031721406,-0.15345833,0.024176545,0.022867465,0.01886252,-0.0076133856,0.042789835,-0.058788158
442,"7342
",0.06454554,-0.33759314,0.012818789,-0.12554453,-0.009447684,0.068226784,-0.003842847,0.05499263,0.058886588,0.053852458,-0.025884835,-0.36934873,0.0075547784,-0.013567633,0.11912941
443,"7344
",1.7080641,0.67797786,0.041607074,-0.2512023,-0.032476146,0.04818309,0.00845639,0.008210173,-0.09565157,0.0099590635,0.033097617,-0.6856487,0.062210348,0.02078754,0.3535334
444,"7350
",0.29164648,-0.46882364,-0.00091523153,-0.021532735,-0.020748004,0.058899887,-0.026233274,-0.0024566113,-0.2590384,0.022176415,0.05118825,-0.14298548,-0.012175525,-0.019394407,0.6504249
445,"7351
",-0.3170636,0.071341515,-0.15562621,0.047980703,-0.019231716,-0.87002623,-0.029179683,0.056873236,-0.0051364377,0.036590077,-0.021556644,-0.12974826,0.0047814683,0.01789047,-0.56297976
